x,x,z,p,p
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128874,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128874,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128875,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128875,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128876,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128876,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128877,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128877,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128878,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128878,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128879,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128879,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128884,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128884,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128885,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128885,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128946,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128946,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128948,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128948,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128949,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128949,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128950,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128950,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128951,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128951,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128952,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128952,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128957,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128957,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128958,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_128958,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129128,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129128,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129130,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129130,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129131,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129131,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129132,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129132,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129133,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129134,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129134,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129135,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129135,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129136,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129136,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129142,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129142,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129143,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_129143,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131459,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131459,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131462,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131462,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131463,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131463,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131464,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131464,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131465,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131465,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131466,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131466,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131470,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131470,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131471,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131471,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131472,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131472,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131474,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131474,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131475,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131475,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131477,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_131477,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133619,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133619,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133621,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133621,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133623,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133623,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133624,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133624,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133625,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133625,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133626,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133626,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133627,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133627,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133628,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133628,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133629,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133629,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133631,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133631,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133632,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133632,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133633,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133633,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133677,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133677,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133679,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133679,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133680,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133680,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133681,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133681,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133682,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133682,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133683,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133683,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133684,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133684,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133689,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133689,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133690,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133690,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133748,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133748,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133750,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133750,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133751,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133751,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133752,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcGloballyUniqueId_133752,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGloballyUniqueId
,,,,
