http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_375,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_188
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_188,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_538,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_188
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_188,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_856,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_188
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_188,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_1924,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_188
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_188,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_2077,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_188
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_188,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_2271,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_188
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_188,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_2580,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_188
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_188,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_1146,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_1312,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_1545,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_1762,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_2856,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_3015,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_3248,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_3465,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_3602,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySet_3732,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcPropertySingleValue_1124,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20200913_105555/IfcLabel_38315,https://w3id.org/express#hasString,Level 2
,,
