x,x,z,p,p
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7199,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7199,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7198,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7198
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7198,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7198,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7416,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7416,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7415,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7415
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7415,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7415,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7648,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7648,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7647,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7647
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7647,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7647,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7705,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7705,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7704,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7704
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7704,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7704,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7757,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7757,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7756,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7756
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7756,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7756,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7809,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7809,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7808,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7808
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7808,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7808,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7861,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7861,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7860,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7860
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7860,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7860,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7913,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_7913,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7912,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7912
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7912,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_7912,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_8291,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_8291,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_8290,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_8290
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_8290,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_8290,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_8347,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_8347,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_8346,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_8346
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_8346,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_8346,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_12577,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_12577,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_12576,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_12576
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_12576,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_12576,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_12936,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_12936,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_12935,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_12935
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_12935,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_12935,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_13291,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_13291,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_13290,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_13290
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_13290,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_13290,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_13645,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_13645,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_13644,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_13644
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_13644,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_13644,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_14000,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_14000,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_13999,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_13999
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_13999,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_13999,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_14354,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_14354,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_14353,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_14353
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_14353,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_14353,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_14709,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_14709,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_14708,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_14708
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_14708,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_14708,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_15063,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_15063,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_15062,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_15062
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_15062,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_15062,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#nominalValue_IfcPropertySingleValue,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcLabel_38315,https://w3id.org/express#hasString,Level 2,Level 2
,,,,
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_15917,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcRelDefinesByProperties_15917,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_15916,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_15916
http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_15916,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySet_15916,http://www.buildingsmart-tech.org/ifcOWL/IFC2X3_TC1#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124,http://linkedbuildingdata.net/ifc/resources20170627_104702/IfcPropertySingleValue_1124
